Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
09/02/2025,18.00.00,3.0208883823183266,791.2358852777229,133.4021181919996,8.98798253267534,695.201118830414,231.74747216589813,745.4592321301022,98.1997261436967,1654.2423120310525,1549.194401364419,14.352627080307949,63.48739545101881,0.8854618471970324
09/02/2025,19.00.00,2.4615669568395235,958.4707566718162,-52.48363791731603,10.70130411000169,793.774642520483,220.29646366146997,1232.913250850637,96.61668610496965,1244.2557058705652,1224.8909792756372,9.831863322550891,39.1519098144256,0.6501152308591486
09/02/2025,20.00.00,2.1046589170451977,1507.1965588922985,169.37887339758788,6.788374912429552,537.223116608056,189.78741625862224,821.4407544994292,106.43001905600022,1471.3069720251156,1350.9007531702043,13.694388014864117,49.1975904927354,0.8553645415581447
09/02/2025,21.00.00,5.163982358371077,1438.780140870793,156.40967123032033,9.965963257045106,798.4303873643327,64.96120526826459,882.8151049801593,77.53307252312942,1756.0307115224477,616.1147872662514,20.382898352492553,60.84353137441014,0.7901900122943363
09/02/2025,22.00.00,2.293795091173152,1087.7130203132542,212.07791385364166,17.688228490843223,751.893071638729,16.48095980157511,1221.4181846787985,113.1485875314411,1254.856439350884,746.1121117149016,10.54469484811656,39.63918394425992,0.7419744666619312
09/02/2025,23.00.00,1.9302010009766086,1065.0053571803162,52.49529550217534,8.314715912637288,979.1931818579986,117.62161240241318,1344.2049337993794,119.11598858374731,1121.8610854607327,1229.8907893982027,17.117431290090355,43.80080624712576,0.5778612377832106
10/02/2025,00.00.00,2.3043516315064703,1221.166103190885,-3.9166428748723376,-0.3865601595809398,912.5716413508727,124.53714074796717,919.3413086726649,99.90373605120313,1259.7796655782454,861.0114576474422,16.793342461750903,45.01806895574262,0.5530974906632197
10/02/2025,01.00.00,1.649336755506889,963.1707303874055,211.6203707443029,12.21268063388477,502.4670932150031,206.97984319398716,731.9940403820889,153.25622083509,1557.6188126114282,548.6928824793233,9.27523818154854,55.04260821966114,0.732502229368822
10/02/2025,02.00.00,2.1616739265846485,1614.6704636472473,61.63955516309281,10.370014868174119,1306.0177311024902,166.38553025979104,598.7018001716212,119.02833297342816,1242.7608773885909,1569.7274427764119,10.707310052235245,92.68731999552264,0.9928773361571285
10/02/2025,03.00.00,1.2080083696692598,1227.897965171218,287.125696981136,15.52128541577044,1050.8782250537538,247.9602862470791,998.682176469428,90.70174344308275,1473.3852413806155,1358.6728090380948,16.03878168061212,54.226767183580904,0.8987194578860718
10/02/2025,04.00.00,-0.5011155190497063,1298.3322123995147,204.08278027060106,21.821754968858045,536.4471199942111,273.3080824791514,1052.1639304672253,118.49566721208384,2044.9828068564989,1244.142436991553,16.196687521689228,53.52321267726192,0.7195893160999759
10/02/2025,05.00.00,2.254545708113696,1049.2895737193144,163.24449159769492,-6.683925371291867,1047.4076542307755,133.7894907325282,941.1951252811995,109.75085553697912,1166.3057839197604,1770.7873061975206,13.938822078196294,47.94940697736015,0.652079175280172
10/02/2025,06.00.00,2.3259869800112627,1559.8343643126302,330.93388645701384,16.025077184151588,1078.0396371135455,114.11097011097974,640.8771387764751,96.08310125961644,1504.7494871729173,1431.9528327060352,15.788416520308484,73.19733384113677,0.9550697904777432
10/02/2025,07.00.00,1.6714040653355626,787.1256198850292,385.2004545749437,19.61928695028252,578.8289957931089,269.3237184963435,1134.8509108071714,107.8321397093789,2027.7071396635192,1545.820821573202,17.322904297717066,56.839414344907574,0.8736664220679303
10/02/2025,08.00.00,1.7482988124977399,1209.6576794382106,30.122909177202047,7.572627057994898,839.7288599668237,91.11197516536623,1068.700184905236,92.08986295314475,1713.323390137834,404.0243962350464,13.891310502213782,51.93294195550484,0.7438030857314125
10/02/2025,09.00.00,2.058482867377425,838.0916892240493,225.48593323370002,14.552851252460664,1064.242211377219,230.22408677830185,1086.1653910539746,118.16084533072875,1615.510090683003,1292.9349749940206,7.322044825575481,37.21156700792013,1.0096209698199294
10/02/2025,10.00.00,-1.0588839760181035,1188.9985029293641,352.0965646269394,9.279371753670626,829.7120255960771,154.66080037949968,936.6345353145557,103.61498220630865,1378.2923188756026,1454.9965179420635,20.787025124215795,48.12825372768163,0.5930897673089459
10/02/2025,11.00.00,1.5796457190852413,1178.3599150517605,248.62010180849606,2.7681745342579616,734.6648774172018,186.34304990872377,1284.9592056962092,82.42319373832963,1194.6617827573727,2292.1751794501342,17.915145893179428,46.209503384989006,0.9090574134283808
10/02/2025,12.00.00,2.123793837289075,1433.6102664265713,194.8987997445073,10.592872225131186,905.7779868573086,23.628454440940686,1554.3348577265074,72.0313394836851,1187.086800853754,946.428873870831,10.085311611193976,49.301180583382845,0.8836643224611921
10/02/2025,13.00.00,3.6494212164918856,1420.8795863792006,122.72756212204982,10.296194006611678,1041.8845459646568,-2.166294785151109,1185.6608303123858,55.27894647510491,2147.962747287396,872.6739707277286,13.570356562500267,38.99045264029979,0.6990678019749366
10/02/2025,14.00.00,5.391722133441535,1451.3885777342437,-70.27273979409682,20.650168539922397,1246.872268304401,120.53709930938052,1114.5179879321001,102.12757733772484,2128.8132478740417,721.9066834796056,15.05523531089446,43.895436461995445,0.5865686102029742
10/02/2025,15.00.00,5.279380080227276,936.1174258537683,204.32493632861502,-2.447085059679983,831.2625644157359,178.97147102578168,809.4897732951508,121.67267468646017,1495.3764202905797,1474.779956333501,20.51102054013021,41.61787582929302,0.7980672256679425
10/02/2025,16.00.00,2.5433100100604973,1373.4349886979896,172.39327380581057,11.297119220280937,871.8924551927785,153.48229183955738,1381.7522958544328,123.59817262464136,1769.562682961248,1306.6040273702974,13.70976973147378,54.62230273674273,0.6352999877738983
10/02/2025,17.00.00,4.0220604595632565,547.2499240705495,156.63590630863385,18.064083240070165,579.4407139783805,177.12757289650196,848.3027124658623,90.63400191499721,1838.705813699266,1104.562486332659,5.270651101240897,36.021880919062795,0.923949216395022
10/02/2025,18.00.00,2.905027415354049,1647.538888079575,431.30564944702917,7.507103460903666,1588.7943136277122,145.9401185503308,772.3032953412476,82.03193768289557,933.6970562295489,1646.775068588824,21.556633133022746,35.46064690361098,0.7553945233907019
10/02/2025,19.00.00,2.423622434147782,989.8348492194307,-102.22805377888716,8.44587721760208,851.6190306517636,111.6288797262677,1091.8771556653455,149.04469461268545,1485.7541178918877,1093.9357853439512,17.661894696129185,58.00154686206116,0.7012456553456743
10/02/2025,20.00.00,2.424670954623271,1355.9974475244653,-4.9572647191049555,18.9370548136371,1309.0831426078003,83.84281127783078,1084.0464849172827,123.47458426361756,1417.2224572340383,1213.6840387345385,15.132623822427181,28.96382096755276,0.8516402296482808
10/02/2025,21.00.00,0.7944611464157818,1451.1052339626965,65.99023398345891,8.795172308327526,1293.6026365831892,185.15517753611036,740.8131376842776,69.64782349053213,1402.0511339042582,1180.2153599090557,16.00790158325829,37.93646379064189,0.6238078915290057
10/02/2025,22.00.00,2.677007074071213,1178.8768029810192,504.95795302592325,10.20374436781421,1408.962285748919,46.64696902211021,607.7035249831058,66.23188052530995,1907.4260636487713,1704.1466987172016,10.889901668973692,43.42986034158813,0.6235597391349753
10/02/2025,23.00.00,-0.17492552225315228,1397.4903757231066,204.77363321280882,10.017853328983739,569.9951234743944,280.1862744171656,896.1314977873277,119.94550242975687,1160.3723194384875,955.0239608436675,15.707568215169054,54.74075030937438,0.8089821488877141
11/02/2025,00.00.00,2.967128026292464,948.5129888275892,200.79314814846475,10.752925762651639,995.8929071189938,149.91774602401418,688.5820949222859,59.80998169166102,945.6945243032136,1342.9567942087422,18.1141850618833,62.15756950204411,0.8302950839409181
11/02/2025,01.00.00,-0.6129282508649894,973.7212293709829,196.60943210511405,10.907815442284724,877.2844698313477,174.5628809952689,1034.9752431153015,106.53567361256745,1390.8150418525122,1406.252475503816,12.466874938939398,30.93506819402191,0.6793115677607476
11/02/2025,02.00.00,1.8185898080111342,1464.4123379221164,163.60127766201177,8.618199314711463,609.5102526922551,209.17946881841647,856.070904095601,99.36400110034387,1989.6718475771456,1224.1320080226312,7.0930683406598884,24.632820527008352,0.7783089842196993
11/02/2025,03.00.00,0.6410506238891744,1380.5250248385744,176.7203748067241,11.120406709312343,750.956901704841,288.61485692685346,1798.1832956503433,93.56435854323912,1671.1637625343774,1065.8332339549736,13.234632613593108,38.094886034277685,0.6353288022536219
11/02/2025,04.00.00,0.7461553385282738,1321.442696657823,89.5084917238728,-8.409056133813237,1051.5364822114627,140.72634478480379,1394.8904212978186,114.73222770774706,1153.5587011508132,170.29484161674918,11.171305097925723,41.066970417818894,0.9194417234289456
11/02/2025,05.00.00,2.2812747069515384,1498.3323088695893,-35.45093940445037,16.81393976799493,1123.6094406102907,-23.80941712267213,1388.4052683726293,105.64856302375954,1682.1858600762662,695.5049829866687,20.122781887306854,33.014416062440304,0.9038827279764522
11/02/2025,06.00.00,3.4114057179637474,986.4802953820654,477.97788472043777,11.591216815077011,1106.0965661406997,17.002104361098446,1602.763598623684,62.83856858192159,1861.0142099436107,645.5247966399554,11.622233909596922,61.37067023033409,0.931264102000923
11/02/2025,07.00.00,0.5612872739366424,1487.838059827353,332.34065031255136,-35.06547620350355,1352.6871451512518,22.840974249450014,863.3983828960459,118.17128602177893,1330.201404360408,1129.8698178237385,15.48184987163963,47.35732758787645,0.9039259474453699
11/02/2025,08.00.00,1.98222858911045,1279.2632670120006,348.0919641007812,15.571294514972323,1140.5824403111985,48.40902129262686,1173.3154986169166,74.07876128877035,1209.300002857924,1000.7491600323484,10.3418966972596,61.39743345839629,0.9014232938737488
11/02/2025,09.00.00,-0.2988908227678073,1021.9007603171364,-56.39554284314741,6.650210618064317,1054.229440528109,123.77171435656157,872.8378078129197,144.8435459650169,920.0959059593894,1504.330906744356,11.957458944046975,48.92211875065998,0.7134415985339393
11/02/2025,10.00.00,4.395484061813422,-282.3483021099735,171.98267644716944,13.697501701329319,514.9360297493968,67.46231056796417,991.8857957744362,73.81351640653398,1340.9322350357606,893.7059282192522,17.31505272422453,45.12221536354632,0.9383907818866379
11/02/2025,11.00.00,0.9339560969197009,919.0329103889155,469.1271926426816,5.259862308711944,593.2627448989113,-0.8588422593055611,1321.6766062293416,91.52717913335279,1499.7087521359522,967.0782127801249,18.945669297418902,47.465669152135845,1.115687921905689
11/02/2025,12.00.00,2.4756044048355985,1480.871879481284,295.13325479612195,9.68376843204209,782.2186527294032,171.49206352755724,1169.354110426202,84.01500520740778,1618.4060045680708,1504.0742569387628,23.689070516367902,62.3129357279204,1.0482651925385527
11/02/2025,13.00.00,1.4358639150516619,1393.4765197632166,377.89747496736493,3.563110590420333,808.6800833178387,288.32576084621235,768.9521418018568,59.052199076761546,2003.1787375460228,1488.8958393206542,16.339177179284437,49.38737257497735,0.7258867056501953
11/02/2025,14.00.00,2.6775050105257128,1606.6635419497409,207.18632218523157,25.367588855551833,701.0520855182427,142.27038685889443,931.2592170532316,67.36687092838608,1528.143628334669,1188.9453399060296,16.752528528363353,81.21248986299778,0.8523835493223428
11/02/2025,15.00.00,3.8603761898544944,1239.0877084390036,430.59297877677113,27.015331899475452,1074.042575464962,61.415883619648156,883.8788636362059,111.77037938817423,1700.3991265080158,1297.1197891906775,16.465177121010854,50.14410660459252,0.698195286886266
11/02/2025,16.00.00,2.839895763094227,1673.4857759066845,328.4526337481559,13.749215999675997,1204.1513508559513,113.07043322442655,894.8082151098076,78.32442644650979,1535.9985303699993,865.942960365192,19.822237990466505,43.217937475094885,0.6748676502473385
11/02/2025,17.00.00,4.940044368658099,1113.4302616399411,193.98860061068638,13.155710199636841,638.735631797947,246.57457135397436,1203.5981613901324,153.23029222934932,1379.4675963519421,1066.4906986084563,14.576612373571463,53.83335994451301,0.58354633925294
11/02/2025,18.00.00,2.444371109520075,876.6488487636007,225.77413171705058,-5.208497740639475,452.1411619973993,211.9272642707476,884.4090405893032,70.52670099469519,1930.5173098041917,1154.4247934691812,18.31358060401432,47.65648751064136,1.1626973845934694
11/02/2025,19.00.00,1.469735144167145,1646.6549789078822,160.63728958707713,-1.8335842166727527,1061.4523924305113,170.06262974840823,748.4028068945497,72.65869159588435,1564.4229447939128,1162.937874752018,3.312683627856936,65.16710760392333,0.7180455871780499
11/02/2025,20.00.00,0.4789085446709993,1451.5577973841803,166.4957332785102,18.59985272875009,1049.7339576227062,143.78000253044237,990.6587576124155,118.29179365587294,1454.546416868395,700.2474595101382,17.137020235815893,47.968888254584186,0.7920203690644446
11/02/2025,21.00.00,3.7775972622098064,1195.3852699285512,172.49445227727097,5.674902306794339,1047.8514670140216,172.97656078621753,1274.6785475640265,83.8024911891321,1442.0321692814173,1333.1831933810367,15.531827789254011,37.03009161354648,0.9703483814109604
11/02/2025,22.00.00,-0.020709676814415268,1413.4863722546684,-26.197844531265105,23.366218982060065,532.2678931555722,239.6578984456981,1009.8257778333841,90.70548192457849,1623.7913513263509,1271.5189717837736,10.341424083988816,38.32871369379799,0.8783187700134363
11/02/2025,23.00.00,-0.032825194509428,1081.1692726541867,642.0713676995246,3.052895872590242,1235.0121048600636,95.21334299486796,1169.0700687091767,123.86686713577457,1890.4223758719577,951.2800776262732,23.325292803101455,41.580656335893835,0.8201290812204609
12/02/2025,00.00.00,2.627540963219717,950.5897581123522,125.79425409061463,11.092851059587797,822.6360495692315,346.74666370464274,805.7451800445306,140.92144093108067,1813.4202483482645,1023.0094180128598,10.517299117780803,39.01130085112069,0.7147578552075324
12/02/2025,01.00.00,-0.13963976755181573,979.3658437301921,-59.916973290010986,19.52312137358171,1096.8489219404141,209.22031322421861,1190.5801995972322,108.03618720285391,1984.1607657370237,793.3034684945163,14.878689356237794,60.77190778313839,0.6022346302397148
12/02/2025,02.00.00,6.512338976830653,1229.97464259131,192.1977636871792,18.889642047886046,1174.236569734118,147.07014153360765,1066.9162568301406,53.757252723011966,1414.1560081234265,1227.3826330356499,16.392007723554087,67.58030087407191,0.7704374474138507
12/02/2025,03.00.00,0.4032388486174412,1479.6445317675787,393.04017075748334,16.33689359107779,892.7139615722905,230.69434910624892,1956.2514092753108,106.3531924276036,1200.7316992136152,802.7232152855818,17.206877953223774,26.99807324203611,0.8110490572742759
12/02/2025,04.00.00,2.8115544037780738,1595.8126017545674,373.5015304098691,16.097303691814236,370.94296647041756,220.4453819014762,1222.036940769019,110.92620976312543,1082.4761662429937,729.4171570413664,9.163781335282891,21.107353608050268,0.7869096270987195
12/02/2025,05.00.00,1.2063604039093048,1860.5426465619216,143.96805143179125,19.152118718867477,525.8733293443647,99.85540783717369,1057.9571910551228,73.11554257156344,1452.0966121473994,944.4696891448132,13.35031757076354,76.68415449522925,0.8403023371902825
12/02/2025,06.00.00,2.9466748759129144,1354.0827167636266,265.2399249205356,9.35321148952189,851.7059621437177,157.7682739564497,1343.7026580920065,139.1939161364188,1503.4702452364,1323.8342177044635,13.526784400271124,50.53019664171262,0.7209838411058698
12/02/2025,07.00.00,2.0458767907783524,1548.754045529282,184.50483567584095,10.906139197245029,557.685563641124,118.20768592065154,966.776688189164,75.68185356217042,1577.524207848799,863.1812601677932,14.758988358183753,51.788639009679876,0.6534298671110261
12/02/2025,08.00.00,1.7501458330728024,1241.8268469651503,353.9627449873427,11.770523848550136,762.6522420679324,177.06315722794614,1492.1807867130403,132.38819036637886,1726.1219410712004,1307.5737448117538,20.861919003409795,65.4902946412088,0.8667133892045633
12/02/2025,09.00.00,3.7493430926709577,960.3799669658024,-62.9881562649596,11.061426222725192,953.3503579008229,98.7069268488783,1254.479820117384,42.10595550785332,1420.2861593156279,841.7179711246673,7.056953419182,71.50882357717845,0.5969124647364858
12/02/2025,10.00.00,1.491771301396267,1443.5233099522418,270.42649947666473,2.0552264248530525,1113.5605668891267,167.98695081794182,1660.8089189739812,115.73321691402141,1531.4899135206,698.7353159267258,11.06014315892994,38.18537663330269,0.9793902188692534
12/02/2025,11.00.00,2.317844283208856,1360.2973235232992,405.1702171925934,-6.844318150952624,1269.2229507190834,148.50934166432594,1149.1209024142365,75.70589780619505,1358.0190935380492,1216.467155022075,25.101090033514687,64.45183984806127,0.9646004781703688
12/02/2025,12.00.00,2.0317669778128353,1077.2900211989038,48.98142498800976,6.467673758457574,399.6270815235101,83.66505308956297,880.7655436706939,96.91722368970777,1608.6319205300738,1167.8264061473164,14.333021093002076,41.6940103077828,0.5122782674717501
12/02/2025,13.00.00,1.5095261270570823,986.8971847223863,242.49408529920703,16.415496272497272,1180.40051449852,206.80863769020533,995.8361180983793,85.6595160592922,1360.2858483688935,448.2113686466445,18.851029749223922,47.53486927592856,0.6127227460088488
12/02/2025,14.00.00,1.167299696614195,1012.5102766463672,176.8385460825139,17.541422760611795,844.5952178930914,-43.279699886691105,980.8319116004717,97.53969172479324,1507.844084644962,786.8773604085377,15.37577678689818,50.99361678254461,0.7838396120959812
12/02/2025,15.00.00,2.8555682750080793,1118.6614184465805,94.64382630614867,19.76690024620424,1081.4214033369901,212.62508368299115,1362.38576900783,119.69597816534855,1833.74589338693,420.56269110698634,15.316158257219076,47.419878992302806,1.0223386291706944
12/02/2025,16.00.00,3.5572407694001527,1069.9465878787105,228.01831607725558,11.13675362605612,1054.0090862304946,59.24003833653421,1128.892669284739,95.2024671937703,1651.2165996970925,749.5779807825695,11.774478131474261,66.90071038756543,0.6400105479567113
12/02/2025,17.00.00,0.9612099008371942,1210.5124900564801,50.364954178351766,3.6435773081246383,962.8498882332573,18.83486996558058,760.0923363367747,169.33132495324952,1701.240373294553,741.0431221986112,16.27677653870094,58.19092614199208,0.9266218796360476
12/02/2025,18.00.00,2.120116013575101,1460.1615667015167,-146.20270389682463,2.424411990459573,978.1960885847634,171.29840761667592,786.0219773194409,111.03909996176975,1395.1173431853927,921.7614967943317,18.998761561961924,63.0965597982586,0.6476434648898935
12/02/2025,19.00.00,0.8528983486525152,1123.1924992788868,166.01022232731466,5.26028681901121,1207.0421730115143,172.77395706407708,1141.3125494176732,61.47496965953229,1901.25478514794,-56.944978777688675,18.142896383592745,63.46094554659291,0.726744498922263
12/02/2025,20.00.00,4.027650034031094,1207.7159805378076,179.8505179199414,12.359961645561548,1767.152190310865,255.62832896060115,1220.8555251410162,72.96449008703105,1611.9775851117122,715.4284715143929,18.08929393169764,52.06097026762691,0.62978787016656
12/02/2025,21.00.00,2.4038899819828154,1016.7734082188222,193.6297449860019,3.828298448834172,942.598549534793,206.26991077989373,1017.5314437662225,89.91666675395594,1628.8437552299506,1296.641631182468,9.431418777221475,53.78694206306942,0.9718874752207276
12/02/2025,22.00.00,3.0749455645078494,1237.0624766686572,269.44753246142267,13.164064092915815,1132.1214899647105,-24.282879392456636,613.0298627342162,135.25047195768113,1146.040501542369,1182.8685988334985,12.820146548426004,35.73806502825128,0.8362991558444868
12/02/2025,23.00.00,2.5672610691461237,1735.4938667229299,73.19142589321166,20.193885752382815,1027.4099350296444,88.97493276729466,1247.3069160674204,120.98852356397764,1581.5305913283926,1130.8227640957828,11.720968774201316,38.18511771729226,0.8937054769264903
13/02/2025,00.00.00,1.9882525258732264,1203.5913939065572,213.58911063148787,11.831519107165208,562.3553755467225,250.7934190008791,1064.5041124537681,96.03066154824862,1693.1503808092173,1119.3728184599324,17.84226053569211,57.76949254982775,0.8878784531279948
13/02/2025,01.00.00,4.1340359229624895,1437.609118889511,145.25398289340367,1.9504036703845342,1370.7360811566525,124.15104303573528,904.2865670259771,46.20295940881236,1667.0476646336588,1085.6402118736858,7.6007899438325275,56.55302336794652,0.717528115667121
13/02/2025,02.00.00,5.958807123294407,1084.7796546637653,102.61984176220976,3.7165538195976575,1268.9626600664997,112.92818548893096,836.4007076265677,125.57532707733725,-62.66181391160512,1268.9060475665915,22.394186168574635,58.180548640170485,0.876678842394307
13/02/2025,03.00.00,3.478783091057413,1638.2075028329702,357.93497835356345,13.072763562570973,1171.3487717987155,70.28465656587441,1241.1189360163287,69.951861825576,1467.6888759303497,-157.92213013254968,16.20145051145196,40.79750228361362,0.9429742698507193
13/02/2025,04.00.00,2.824982753758498,1496.0029308024796,1.9886135334798496,17.33441877434916,1485.0737445768561,207.40742011445445,1244.9082076016618,108.1216130288196,1423.1411974661278,1321.274581427469,7.641321945398896,44.04464459190131,0.5392171291387408
13/02/2025,05.00.00,1.3346574476441873,1378.946223583822,248.59752031579052,10.305603045540405,979.9003780361967,-12.80951088218427,931.3930405734001,80.4822294646968,1385.165040125773,1259.0805685150392,10.538398528191067,41.36030535010633,0.4949481015727103
13/02/2025,06.00.00,1.892629977519879,958.8777069719697,182.45338751501583,3.1732248655628332,962.7105804533263,131.8824695745351,1482.6082427074753,118.7629325880115,1051.5574857830666,541.5752962765041,14.647750742165377,36.69075651701081,0.37149012163567063
13/02/2025,07.00.00,4.1320636371570085,1397.9304623455296,251.01605625197993,5.620282187990307,1047.051950584698,85.37350774690377,1087.0625211156564,72.7118316011408,1999.874497086702,424.06792925265233,19.929980864952007,50.60264915871483,0.7187503585545439
13/02/2025,08.00.00,2.5208957681516395,1401.1173693643573,382.2782993986241,12.172148106786999,702.9433385957053,148.52872158240245,1521.6325257404303,146.3864273414747,1828.2002078808007,1334.5491983147506,17.538843117480937,66.68405147130878,0.723350543254163
13/02/2025,09.00.00,0.4471106650561707,1239.7941645697679,43.27374510770839,2.4335755102466825,747.4240271122801,350.43546974831514,1068.5325321949954,114.36797151554569,1225.9869544188196,318.81031890052975,10.724430025480952,70.69694895788321,0.8341454276306067
13/02/2025,10.00.00,3.1089227623713924,1402.3844674447232,78.38465204838205,19.822721599188604,770.2548343967666,260.7637808722487,3309.064768581915,44.50362597186505,1360.029623951929,341.4439455619181,19.62032974939398,49.68858799989241,0.47515765641357854
13/02/2025,11.00.00,2.805301028436779,1092.5980558604365,-60.12328485836764,21.886939758716466,963.4266930870823,119.52170527098457,924.1510425102689,53.4606739390903,1202.7628242735452,1522.8200803941595,12.273409405052544,50.36070231794232,0.5009352195017287
13/02/2025,12.00.00,0.4975135448525989,1371.1191673405153,228.78152063559187,22.42370264884008,1285.9491469953166,124.73377361758847,1159.3399561350022,92.32948593413602,2152.04976112192,1470.5207151827753,15.161476603879073,52.92156112303496,0.9897217930687736
13/02/2025,13.00.00,3.0830125308939644,1601.5206462152248,-170.2897339159207,13.226216974087322,800.8903018793033,289.8608860945136,1448.735484389042,270.3170255966147,2005.340304979889,1714.542117355534,14.733906411917856,85.5419039721709,0.7829275325339692
13/02/2025,14.00.00,2.0010848183271706,1433.298398904335,115.2534061363919,10.5506474525672,1303.3005995843025,145.5029445522293,574.865535262486,114.54374221102373,1374.6434951043016,1361.3273459827678,17.52421190207761,71.17378460008035,0.9144508812629033
13/02/2025,15.00.00,3.7787750372084,1060.5608023765417,294.93873484858335,23.954611561454684,755.6794284397243,293.46412779920314,883.7319158684606,74.94039315271203,1655.1022639938972,1303.8486713123455,18.491557982373028,36.23245003994559,0.8481911331545403
13/02/2025,16.00.00,1.359320430939948,861.4820486668125,26.022694121448694,4.598300623560219,1071.5655974207668,239.6548246757088,634.6647344706234,114.04489424183127,1238.890854254762,1270.4356988119514,11.605442354673938,34.946232578508955,0.8993400776616335
13/02/2025,17.00.00,1.4937025226199885,1146.3122699945895,-174.3778435417533,16.680740705551113,1149.6894033307203,144.35940465499817,620.0056873848789,141.89406450275237,1383.1294211468353,853.8794434795545,24.775498796952967,39.93925758459976,0.8912914794484921
13/02/2025,18.00.00,3.059189123685081,1317.7837651367313,213.92727995177205,12.62232905752801,1006.4032369031411,139.59144160657172,1439.2685012015224,59.97690595222994,1860.045433468366,1344.8069814037922,17.534126801439893,66.0841374472842,0.7743460893436074
13/02/2025,19.00.00,-0.25304110575179406,1205.4831268352602,16.329319259692653,4.733835333580013,611.1399346566401,104.23849522549142,870.9871849426357,25.387963527222098,1769.2705722574276,1882.7931460328045,17.12054213434537,47.12971881067685,0.7796487776318298
13/02/2025,20.00.00,1.7197846616901864,1244.902855859218,164.41760710962382,3.9566278327732247,1374.6748423532526,20.32332586609894,1225.4926529217548,99.32600626624127,2108.538686653791,1159.5193359948307,12.784892598482205,46.48661089455226,0.79290838290047
13/02/2025,21.00.00,0.7363545798343549,1036.818578823389,-106.85947880564413,3.373462026429374,959.9345388109381,168.85040734100102,498.2164440779461,98.1562457731057,1730.6102749319452,965.6503035853115,11.555818327206026,44.124976711374124,0.7115644391189174
13/02/2025,22.00.00,1.425841186540316,1265.2476786972943,528.3110396952676,4.649553329492565,852.3855642351757,139.6097584609871,846.5266233453365,138.28438054724091,901.4376697734938,823.9758571620569,18.072254065991537,45.82047069675056,0.6723296719808998
13/02/2025,23.00.00,2.893874368569171,1443.125912160864,202.8515214426149,4.240123539112099,1054.4976673553488,110.49555686307747,1232.7327202215868,150.79017947172505,835.1186243325609,1071.0862300428578,6.610742989479582,85.10900524408011,0.721740145945241
14/02/2025,00.00.00,3.310264556015353,1214.461984216186,45.52365920013163,3.380037987647217,1349.3022566097488,223.3443201107233,1555.8147158237457,104.41413093466075,1652.7622708840088,925.5203466281982,13.111693644049144,35.08182526232634,0.7990866804296997
14/02/2025,01.00.00,1.2180442143636407,1330.3470284628859,196.54654587428044,11.99091717469873,1372.6498088488686,140.7714957374935,1235.8438801041843,169.24732613927802,1940.625598723359,1472.119689782667,13.023709958112589,53.341579719645544,0.6026454950544968
14/02/2025,02.00.00,2.9731118257669906,1289.685341871384,173.79054621729313,17.254759605078814,620.1825902861608,279.7629770376375,1274.9453270376025,100.31873332764438,1529.3740218409457,1213.2981952498524,21.22495218255841,51.50293349405178,0.8074947623516207
14/02/2025,03.00.00,2.3180466937964024,1655.7680641383654,112.91109215434102,9.73316528353192,1317.3954653006926,156.1224594854516,1338.379479194719,73.01400455046178,1513.3904789446626,1599.6005463941365,11.364866699691923,47.87107631923936,0.8232760953232886
14/02/2025,04.00.00,0.9456776994343794,1122.5522221162773,187.6422569987594,10.275479997620984,1269.6087904797891,272.00096606174515,801.0377267900429,106.22704424298139,1761.930956585607,1611.8818292430803,17.624287701149683,54.221450021126195,0.8806915058258598
14/02/2025,05.00.00,3.2113439673313824,997.7605403175314,200.08329908491845,20.3294896351595,881.3017920659161,154.66287503209074,966.4527573530012,27.457316428512158,1577.220368300547,1144.4829536819898,12.10014133342091,33.46268325701488,0.6639570613392181
14/02/2025,06.00.00,3.3345359254093534,1702.0274623036973,384.71283738073805,0.37416201745504907,1158.49034743151,88.79705767231486,874.8576622148933,87.60770423157665,1770.9222621269134,1397.4946370488396,13.960077041209598,48.8795869351117,0.852355010023679
14/02/2025,07.00.00,3.0672307396047365,1508.6616466717658,-29.17143906115868,10.085754353258375,656.658866290025,139.67255384046453,970.8582542577554,101.09451818551007,1345.410809359198,455.9884700448472,5.001029431532423,48.15999275277041,0.726940631211938
14/02/2025,08.00.00,1.3724230799797494,1544.193295861653,36.777662133079644,20.028207206652358,1359.2635945950292,-18.213990578900734,1056.7395872238776,89.63056994740222,748.5850044854475,472.40095932875283,17.877593182060494,79.04042839379332,0.9137708800067643
14/02/2025,09.00.00,2.734297239329138,1217.8578440157746,431.30802718709765,25.234339665874767,782.2521420189718,-22.293045441859675,466.1729740236741,145.54852104975453,1558.1042066497546,1098.8612060277612,6.364297924132668,39.22766138211623,0.7459251733245171
14/02/2025,10.00.00,2.576532444313743,1126.2476382227308,9.169703473072758,4.35866199781291,1250.8085642248502,164.24746208002793,1196.8684659580647,73.41696745249607,736.7111308063115,827.0371369017054,10.511189265539473,55.05577642812833,1.2476030194856458
14/02/2025,11.00.00,3.240496770027985,1887.4129693460873,258.43343215407106,5.459677669917003,1026.2336053110123,291.8769431820833,1525.0750823337453,83.92564055546487,1642.9465997614363,478.3174980380958,18.10077218028593,72.35068670857845,0.7928933599844769
